ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
2009-07-01 09:30:00+01:00,2009-07-01,2009,7,1,9,30,IST,20,182
2009-07-01 10:00:00+01:00,2009-07-01,2009,7,1,10,0,IST,21,182
2009-07-01 10:30:00+01:00,2009-07-01,2009,7,1,10,30,IST,22,182
2009-07-01 11:00:00+01:00,2009-07-01,2009,7,1,11,0,IST,23,182
2009-07-01 11:30:00+01:00,2009-07-01,2009,7,1,11,30,IST,24,182
2009-07-01 12:00:00+01:00,2009-07-01,2009,7,1,12,0,IST,25,182
2009-07-01 12:30:00+01:00,2009-07-01,2009,7,1,12,30,IST,26,182
2009-07-01 13:00:00+01:00,2009-07-01,2009,7,1,13,0,IST,27,182
2009-07-01 13:30:00+01:00,2009-07-01,2009,7,1,13,30,IST,28,182
2009-07-01 14:00:00+01:00,2009-07-01,2009,7,1,14,0,IST,29,182
2009-07-01 14:30:00+01:00,2009-07-01,2009,7,1,14,30,IST,30,182
2009-07-01 15:00:00+01:00,2009-07-01,2009,7,1,15,0,IST,31,182
2009-07-01 15:30:00+01:00,2009-07-01,2009,7,1,15,30,IST,32,182
2009-07-01 16:00:00+01:00,2009-07-01,2009,7,1,16,0,IST,33,182
2009-07-01 16:30:00+01:00,2009-07-01,2009,7,1,16,30,IST,34,182
2009-07-01 17:00:00+01:00,2009-07-01,2009,7,1,17,0,IST,35,182
2009-07-01 17:30:00+01:00,2009-07-01,2009,7,1,17,30,IST,36,182
2009-07-01 18:00:00+01:00,2009-07-01,2009,7,1,18,0,IST,37,182
2009-07-01 18:30:00+01:00,2009-07-01,2009,7,1,18,30,IST,38,182
2009-07-01 19:00:00+01:00,2009-07-01,2009,7,1,19,0,IST,39,182
2009-07-01 19:30:00+01:00,2009-07-01,2009,7,1,19,30,IST,40,182
2009-07-01 20:00:00+01:00,2009-07-01,2009,7,1,20,0,IST,41,182
2009-07-01 20:30:00+01:00,2009-07-01,2009,7,1,20,30,IST,42,182
2009-07-01 21:00:00+01:00,2009-07-01,2009,7,1,21,0,IST,43,182
2009-07-01 21:30:00+01:00,2009-07-01,2009,7,1,21,30,IST,44,182
2009-07-01 22:00:00+01:00,2009-07-01,2009,7,1,22,0,IST,45,182
2009-07-01 22:30:00+01:00,2009-07-01,2009,7,1,22,30,IST,46,182
2009-07-01 23:00:00+01:00,2009-07-01,2009,7,1,23,0,IST,47,182
2009-07-01 23:30:00+01:00,2009-07-01,2009,7,1,23,30,IST,48,182
2009-07-02 00:00:00+01:00,2009-07-02,2009,7,2,0,0,IST,1,183
2009-07-02 00:30:00+01:00,2009-07-02,2009,7,2,0,30,IST,2,183
2009-07-02 01:00:00+01:00,2009-07-02,2009,7,2,1,0,IST,3,183
2009-07-02 01:30:00+01:00,2009-07-02,2009,7,2,1,30,IST,4,183
2009-07-02 02:00:00+01:00,2009-07-02,2009,7,2,2,0,IST,5,183
2009-07-02 02:30:00+01:00,2009-07-02,2009,7,2,2,30,IST,6,183
2009-07-02 03:00:00+01:00,2009-07-02,2009,7,2,3,0,IST,7,183
2009-07-02 03:30:00+01:00,2009-07-02,2009,7,2,3,30,IST,8,183
2009-07-02 04:00:00+01:00,2009-07-02,2009,7,2,4,0,IST,9,183
2009-07-02 04:30:00+01:00,2009-07-02,2009,7,2,4,30,IST,10,183
2009-07-02 05:00:00+01:00,2009-07-02,2009,7,2,5,0,IST,11,183
2009-07-02 05:30:00+01:00,2009-07-02,2009,7,2,5,30,IST,12,183
2009-07-02 06:00:00+01:00,2009-07-02,2009,7,2,6,0,IST,13,183
2009-07-02 06:30:00+01:00,2009-07-02,2009,7,2,6,30,IST,14,183
2009-07-02 07:00:00+01:00,2009-07-02,2009,7,2,7,0,IST,15,183
2009-07-02 07:30:00+01:00,2009-07-02,2009,7,2,7,30,IST,16,183
2009-07-02 08:00:00+01:00,2009-07-02,2009,7,2,8,0,IST,17,183
2009-07-02 08:30:00+01:00,2009-07-02,2009,7,2,8,30,IST,18,183
2009-07-02 09:00:00+01:00,2009-07-02,2009,7,2,9,0,IST,19,183
2009-07-02 09:30:00+01:00,2009-07-02,2009,7,2,9,30,IST,20,183
2009-07-02 10:00:00+01:00,2009-07-02,2009,7,2,10,0,IST,21,183
2009-07-02 10:30:00+01:00,2009-07-02,2009,7,2,10,30,IST,22,183
2009-07-02 11:00:00+01:00,2009-07-02,2009,7,2,11,0,IST,23,183
2009-07-02 11:30:00+01:00,2009-07-02,2009,7,2,11,30,IST,24,183
2009-07-02 12:00:00+01:00,2009-07-02,2009,7,2,12,0,IST,25,183
2009-07-02 12:30:00+01:00,2009-07-02,2009,7,2,12,30,IST,26,183
2009-07-02 13:00:00+01:00,2009-07-02,2009,7,2,13,0,IST,27,183
2009-07-02 13:30:00+01:00,2009-07-02,2009,7,2,13,30,IST,28,183
2009-07-02 14:00:00+01:00,2009-07-02,2009,7,2,14,0,IST,29,183
2009-07-02 14:30:00+01:00,2009-07-02,2009,7,2,14,30,IST,30,183
2009-07-02 15:00:00+01:00,2009-07-02,2009,7,2,15,0,IST,31,183
2009-07-02 15:30:00+01:00,2009-07-02,2009,7,2,15,30,IST,32,183
2009-07-02 16:00:00+01:00,2009-07-02,2009,7,2,16,0,IST,33,183
2009-07-02 16:30:00+01:00,2009-07-02,2009,7,2,16,30,IST,34,183
2009-07-02 17:00:00+01:00,2009-07-02,2009,7,2,17,0,IST,35,183
2009-07-02 17:30:00+01:00,2009-07-02,2009,7,2,17,30,IST,36,183
2009-07-02 18:00:00+01:00,2009-07-02,2009,7,2,18,0,IST,37,183
2009-07-02 18:30:00+01:00,2009-07-02,2009,7,2,18,30,IST,38,183
2009-07-02 19:00:00+01:00,2009-07-02,2009,7,2,19,0,IST,39,183
2009-07-02 19:30:00+01:00,2009-07-02,2009,7,2,19,30,IST,40,183
2009-07-02 20:00:00+01:00,2009-07-02,2009,7,2,20,0,IST,41,183
2009-07-02 20:30:00+01:00,2009-07-02,2009,7,2,20,30,IST,42,183
2009-07-02 21:00:00+01:00,2009-07-02,2009,7,2,21,0,IST,43,183
2009-07-02 21:30:00+01:00,2009-07-02,2009,7,2,21,30,IST,44,183
2009-07-02 22:00:00+01:00,2009-07-02,2009,7,2,22,0,IST,45,183
2009-07-02 22:30:00+01:00,2009-07-02,2009,7,2,22,30,IST,46,183
2009-07-02 23:00:00+01:00,2009-07-02,2009,7,2,23,0,IST,47,183
2009-07-02 23:30:00+01:00,2009-07-02,2009,7,2,23,30,IST,48,183
2009-07-03 00:00:00+01:00,2009-07-03,2009,7,3,0,0,IST,1,184
2009-07-03 00:30:00+01:00,2009-07-03,2009,7,3,0,30,IST,2,184
2009-07-03 01:00:00+01:00,2009-07-03,2009,7,3,1,0,IST,3,184
2009-07-03 01:30:00+01:00,2009-07-03,2009,7,3,1,30,IST,4,184
2009-07-03 02:00:00+01:00,2009-07-03,2009,7,3,2,0,IST,5,184
2009-07-03 02:30:00+01:00,2009-07-03,2009,7,3,2,30,IST,6,184
2009-07-03 03:00:00+01:00,2009-07-03,2009,7,3,3,0,IST,7,184
2009-07-03 03:30:00+01:00,2009-07-03,2009,7,3,3,30,IST,8,184
2009-07-03 04:00:00+01:00,2009-07-03,2009,7,3,4,0,IST,9,184
2009-07-03 04:30:00+01:00,2009-07-03,2009,7,3,4,30,IST,10,184
2009-07-03 05:00:00+01:00,2009-07-03,2009,7,3,5,0,IST,11,184
2009-07-03 05:30:00+01:00,2009-07-03,2009,7,3,5,30,IST,12,184
2009-07-03 06:00:00+01:00,2009-07-03,2009,7,3,6,0,IST,13,184
2009-07-03 06:30:00+01:00,2009-07-03,2009,7,3,6,30,IST,14,184
2009-07-03 07:00:00+01:00,2009-07-03,2009,7,3,7,0,IST,15,184
2009-07-03 07:30:00+01:00,2009-07-03,2009,7,3,7,30,IST,16,184
2009-07-03 08:00:00+01:00,2009-07-03,2009,7,3,8,0,IST,17,184
2009-07-03 08:30:00+01:00,2009-07-03,2009,7,3,8,30,IST,18,184
2009-07-03 09:00:00+01:00,2009-07-03,2009,7,3,9,0,IST,19,184
2009-07-03 09:30:00+01:00,2009-07-03,2009,7,3,9,30,IST,20,184
2009-07-03 10:00:00+01:00,2009-07-03,2009,7,3,10,0,IST,21,184
2009-07-03 10:30:00+01:00,2009-07-03,2009,7,3,10,30,IST,22,184
2009-07-03 11:00:00+01:00,2009-07-03,2009,7,3,11,0,IST,23,184
2009-07-03 11:30:00+01:00,2009-07-03,2009,7,3,11,30,IST,24,184
2009-07-03 12:00:00+01:00,2009-07-03,2009,7,3,12,0,IST,25,184
2009-07-03 12:30:00+01:00,2009-07-03,2009,7,3,12,30,IST,26,184
2009-07-03 13:00:00+01:00,2009-07-03,2009,7,3,13,0,IST,27,184
2009-07-03 13:30:00+01:00,2009-07-03,2009,7,3,13,30,IST,28,184
2009-07-03 14:00:00+01:00,2009-07-03,2009,7,3,14,0,IST,29,184
2009-07-03 14:30:00+01:00,2009-07-03,2009,7,3,14,30,IST,30,184
2009-07-03 15:00:00+01:00,2009-07-03,2009,7,3,15,0,IST,31,184
2009-07-03 15:30:00+01:00,2009-07-03,2009,7,3,15,30,IST,32,184
2009-07-03 16:00:00+01:00,2009-07-03,2009,7,3,16,0,IST,33,184
2009-07-03 16:30:00+01:00,2009-07-03,2009,7,3,16,30,IST,34,184
2009-07-03 17:00:00+01:00,2009-07-03,2009,7,3,17,0,IST,35,184
2009-07-03 17:30:00+01:00,2009-07-03,2009,7,3,17,30,IST,36,184
2009-07-03 18:00:00+01:00,2009-07-03,2009,7,3,18,0,IST,37,184
2009-07-03 18:30:00+01:00,2009-07-03,2009,7,3,18,30,IST,38,184
2009-07-03 19:00:00+01:00,2009-07-03,2009,7,3,19,0,IST,39,184
2009-07-03 19:30:00+01:00,2009-07-03,2009,7,3,19,30,IST,40,184
2009-07-03 20:00:00+01:00,2009-07-03,2009,7,3,20,0,IST,41,184
2009-07-03 20:30:00+01:00,2009-07-03,2009,7,3,20,30,IST,42,184
2009-07-03 21:00:00+01:00,2009-07-03,2009,7,3,21,0,IST,43,184
2009-07-03 21:30:00+01:00,2009-07-03,2009,7,3,21,30,IST,44,184
2009-07-03 22:00:00+01:00,2009-07-03,2009,7,3,22,0,IST,45,184
2009-07-03 22:30:00+01:00,2009-07-03,2009,7,3,22,30,IST,46,184
2009-07-03 23:00:00+01:00,2009-07-03,2009,7,3,23,0,IST,47,184
2009-07-03 23:30:00+01:00,2009-07-03,2009,7,3,23,30,IST,48,184
2009-07-04 00:00:00+01:00,2009-07-04,2009,7,4,0,0,IST,1,185
2009-07-04 00:30:00+01:00,2009-07-04,2009,7,4,0,30,IST,2,185
2009-07-04 01:00:00+01:00,2009-07-04,2009,7,4,1,0,IST,3,185
2009-07-04 01:30:00+01:00,2009-07-04,2009,7,4,1,30,IST,4,185
2009-07-04 02:00:00+01:00,2009-07-04,2009,7,4,2,0,IST,5,185
2009-07-04 02:30:00+01:00,2009-07-04,2009,7,4,2,30,IST,6,185
2009-07-04 03:00:00+01:00,2009-07-04,2009,7,4,3,0,IST,7,185
2009-07-04 03:30:00+01:00,2009-07-04,2009,7,4,3,30,IST,8,185
2009-07-04 04:00:00+01:00,2009-07-04,2009,7,4,4,0,IST,9,185
2009-07-04 04:30:00+01:00,2009-07-04,2009,7,4,4,30,IST,10,185
2009-07-04 05:00:00+01:00,2009-07-04,2009,7,4,5,0,IST,11,185
2009-07-04 05:30:00+01:00,2009-07-04,2009,7,4,5,30,IST,12,185
2009-07-04 06:00:00+01:00,2009-07-04,2009,7,4,6,0,IST,13,185
2009-07-04 06:30:00+01:00,2009-07-04,2009,7,4,6,30,IST,14,185
2009-07-04 07:00:00+01:00,2009-07-04,2009,7,4,7,0,IST,15,185
2009-07-04 07:30:00+01:00,2009-07-04,2009,7,4,7,30,IST,16,185
2009-07-04 08:00:00+01:00,2009-07-04,2009,7,4,8,0,IST,17,185
2009-07-04 08:30:00+01:00,2009-07-04,2009,7,4,8,30,IST,18,185
2009-07-04 09:00:00+01:00,2009-07-04,2009,7,4,9,0,IST,19,185
2009-07-04 09:30:00+01:00,2009-07-04,2009,7,4,9,30,IST,20,185
2009-07-04 10:00:00+01:00,2009-07-04,2009,7,4,10,0,IST,21,185
2009-07-04 10:30:00+01:00,2009-07-04,2009,7,4,10,30,IST,22,185
2009-07-04 11:00:00+01:00,2009-07-04,2009,7,4,11,0,IST,23,185
2009-07-04 11:30:00+01:00,2009-07-04,2009,7,4,11,30,IST,24,185
2009-07-04 12:00:00+01:00,2009-07-04,2009,7,4,12,0,IST,25,185
2009-07-04 12:30:00+01:00,2009-07-04,2009,7,4,12,30,IST,26,185
2009-07-04 13:00:00+01:00,2009-07-04,2009,7,4,13,0,IST,27,185
2009-07-04 13:30:00+01:00,2009-07-04,2009,7,4,13,30,IST,28,185
2009-07-04 14:00:00+01:00,2009-07-04,2009,7,4,14,0,IST,29,185
2009-07-04 14:30:00+01:00,2009-07-04,2009,7,4,14,30,IST,30,185
2009-07-04 15:00:00+01:00,2009-07-04,2009,7,4,15,0,IST,31,185
2009-07-04 15:30:00+01:00,2009-07-04,2009,7,4,15,30,IST,32,185
2009-07-04 16:00:00+01:00,2009-07-04,2009,7,4,16,0,IST,33,185
2009-07-04 16:30:00+01:00,2009-07-04,2009,7,4,16,30,IST,34,185
2009-07-04 17:00:00+01:00,2009-07-04,2009,7,4,17,0,IST,35,185
2009-07-04 17:30:00+01:00,2009-07-04,2009,7,4,17,30,IST,36,185
2009-07-04 18:00:00+01:00,2009-07-04,2009,7,4,18,0,IST,37,185
2009-07-04 18:30:00+01:00,2009-07-04,2009,7,4,18,30,IST,38,185
2009-07-04 19:00:00+01:00,2009-07-04,2009,7,4,19,0,IST,39,185
2009-07-04 19:30:00+01:00,2009-07-04,2009,7,4,19,30,IST,40,185
2009-07-04 20:00:00+01:00,2009-07-04,2009,7,4,20,0,IST,41,185
2009-07-04 20:30:00+01:00,2009-07-04,2009,7,4,20,30,IST,42,185
2009-07-04 21:00:00+01:00,2009-07-04,2009,7,4,21,0,IST,43,185
2009-07-04 21:30:00+01:00,2009-07-04,2009,7,4,21,30,IST,44,185
2009-07-04 22:00:00+01:00,2009-07-04,2009,7,4,22,0,IST,45,185
2009-07-04 22:30:00+01:00,2009-07-04,2009,7,4,22,30,IST,46,185
2009-07-04 23:00:00+01:00,2009-07-04,2009,7,4,23,0,IST,47,185
2009-07-04 23:30:00+01:00,2009-07-04,2009,7,4,23,30,IST,48,185
2009-07-05 00:00:00+01:00,2009-07-05,2009,7,5,0,0,IST,1,186
2009-07-05 00:30:00+01:00,2009-07-05,2009,7,5,0,30,IST,2,186
2009-07-05 01:00:00+01:00,2009-07-05,2009,7,5,1,0,IST,3,186
2009-07-05 01:30:00+01:00,2009-07-05,2009,7,5,1,30,IST,4,186
2009-07-05 02:00:00+01:00,2009-07-05,2009,7,5,2,0,IST,5,186
2009-07-05 02:30:00+01:00,2009-07-05,2009,7,5,2,30,IST,6,186
2009-07-05 03:00:00+01:00,2009-07-05,2009,7,5,3,0,IST,7,186
2009-07-05 03:30:00+01:00,2009-07-05,2009,7,5,3,30,IST,8,186
2009-07-05 04:00:00+01:00,2009-07-05,2009,7,5,4,0,IST,9,186
2009-07-05 04:30:00+01:00,2009-07-05,2009,7,5,4,30,IST,10,186
2009-07-05 05:00:00+01:00,2009-07-05,2009,7,5,5,0,IST,11,186
2009-07-05 05:30:00+01:00,2009-07-05,2009,7,5,5,30,IST,12,186
2009-07-05 06:00:00+01:00,2009-07-05,2009,7,5,6,0,IST,13,186
2009-07-05 06:30:00+01:00,2009-07-05,2009,7,5,6,30,IST,14,186
2009-07-05 07:00:00+01:00,2009-07-05,2009,7,5,7,0,IST,15,186
2009-07-05 07:30:00+01:00,2009-07-05,2009,7,5,7,30,IST,16,186
2009-07-05 08:00:00+01:00,2009-07-05,2009,7,5,8,0,IST,17,186
2009-07-05 08:30:00+01:00,2009-07-05,2009,7,5,8,30,IST,18,186
2009-07-05 09:00:00+01:00,2009-07-05,2009,7,5,9,0,IST,19,186
2009-07-05 09:30:00+01:00,2009-07-05,2009,7,5,9,30,IST,20,186
2009-07-05 10:00:00+01:00,2009-07-05,2009,7,5,10,0,IST,21,186
2009-07-05 10:30:00+01:00,2009-07-05,2009,7,5,10,30,IST,22,186
2009-07-05 11:00:00+01:00,2009-07-05,2009,7,5,11,0,IST,23,186
2009-07-05 11:30:00+01:00,2009-07-05,2009,7,5,11,30,IST,24,186
2009-07-05 12:00:00+01:00,2009-07-05,2009,7,5,12,0,IST,25,186
2009-07-05 12:30:00+01:00,2009-07-05,2009,7,5,12,30,IST,26,186
2009-07-05 13:00:00+01:00,2009-07-05,2009,7,5,13,0,IST,27,186
2009-07-05 13:30:00+01:00,2009-07-05,2009,7,5,13,30,IST,28,186
2009-07-05 14:00:00+01:00,2009-07-05,2009,7,5,14,0,IST,29,186
2009-07-05 14:30:00+01:00,2009-07-05,2009,7,5,14,30,IST,30,186
2009-07-05 15:00:00+01:00,2009-07-05,2009,7,5,15,0,IST,31,186
2009-07-05 15:30:00+01:00,2009-07-05,2009,7,5,15,30,IST,32,186
2009-07-05 16:00:00+01:00,2009-07-05,2009,7,5,16,0,IST,33,186
2009-07-05 16:30:00+01:00,2009-07-05,2009,7,5,16,30,IST,34,186
2009-07-05 17:00:00+01:00,2009-07-05,2009,7,5,17,0,IST,35,186
2009-07-05 17:30:00+01:00,2009-07-05,2009,7,5,17,30,IST,36,186
2009-07-05 18:00:00+01:00,2009-07-05,2009,7,5,18,0,IST,37,186
2009-07-05 18:30:00+01:00,2009-07-05,2009,7,5,18,30,IST,38,186
2009-07-05 19:00:00+01:00,2009-07-05,2009,7,5,19,0,IST,39,186
2009-07-05 19:30:00+01:00,2009-07-05,2009,7,5,19,30,IST,40,186
2009-07-05 20:00:00+01:00,2009-07-05,2009,7,5,20,0,IST,41,186
2009-07-05 20:30:00+01:00,2009-07-05,2009,7,5,20,30,IST,42,186
2009-07-05 21:00:00+01:00,2009-07-05,2009,7,5,21,0,IST,43,186
2009-07-05 21:30:00+01:00,2009-07-05,2009,7,5,21,30,IST,44,186
2009-07-05 22:00:00+01:00,2009-07-05,2009,7,5,22,0,IST,45,186
2009-07-05 22:30:00+01:00,2009-07-05,2009,7,5,22,30,IST,46,186
2009-07-05 23:00:00+01:00,2009-07-05,2009,7,5,23,0,IST,47,186
2009-07-05 23:30:00+01:00,2009-07-05,2009,7,5,23,30,IST,48,186
2009-07-06 00:00:00+01:00,2009-07-06,2009,7,6,0,0,IST,1,187
2009-07-06 00:30:00+01:00,2009-07-06,2009,7,6,0,30,IST,2,187
2009-07-06 01:00:00+01:00,2009-07-06,2009,7,6,1,0,IST,3,187
2009-07-06 01:30:00+01:00,2009-07-06,2009,7,6,1,30,IST,4,187
2009-07-06 02:00:00+01:00,2009-07-06,2009,7,6,2,0,IST,5,187
2009-07-06 02:30:00+01:00,2009-07-06,2009,7,6,2,30,IST,6,187
2009-07-06 03:00:00+01:00,2009-07-06,2009,7,6,3,0,IST,7,187
2009-07-06 03:30:00+01:00,2009-07-06,2009,7,6,3,30,IST,8,187
2009-07-06 04:00:00+01:00,2009-07-06,2009,7,6,4,0,IST,9,187
2009-07-06 04:30:00+01:00,2009-07-06,2009,7,6,4,30,IST,10,187
2009-07-06 05:00:00+01:00,2009-07-06,2009,7,6,5,0,IST,11,187
2009-07-06 05:30:00+01:00,2009-07-06,2009,7,6,5,30,IST,12,187
2009-07-06 06:00:00+01:00,2009-07-06,2009,7,6,6,0,IST,13,187
2009-07-06 06:30:00+01:00,2009-07-06,2009,7,6,6,30,IST,14,187
2009-07-06 07:00:00+01:00,2009-07-06,2009,7,6,7,0,IST,15,187
2009-07-06 07:30:00+01:00,2009-07-06,2009,7,6,7,30,IST,16,187
2009-07-06 08:00:00+01:00,2009-07-06,2009,7,6,8,0,IST,17,187
2009-07-06 08:30:00+01:00,2009-07-06,2009,7,6,8,30,IST,18,187
2009-07-06 09:00:00+01:00,2009-07-06,2009,7,6,9,0,IST,19,187
2009-07-06 09:30:00+01:00,2009-07-06,2009,7,6,9,30,IST,20,187
2009-07-06 10:00:00+01:00,2009-07-06,2009,7,6,10,0,IST,21,187
2009-07-06 10:30:00+01:00,2009-07-06,2009,7,6,10,30,IST,22,187
2009-07-06 11:00:00+01:00,2009-07-06,2009,7,6,11,0,IST,23,187
2009-07-06 11:30:00+01:00,2009-07-06,2009,7,6,11,30,IST,24,187
2009-07-06 12:00:00+01:00,2009-07-06,2009,7,6,12,0,IST,25,187
2009-07-06 12:30:00+01:00,2009-07-06,2009,7,6,12,30,IST,26,187
2009-07-06 13:00:00+01:00,2009-07-06,2009,7,6,13,0,IST,27,187
2009-07-06 13:30:00+01:00,2009-07-06,2009,7,6,13,30,IST,28,187
2009-07-06 14:00:00+01:00,2009-07-06,2009,7,6,14,0,IST,29,187
2009-07-06 14:30:00+01:00,2009-07-06,2009,7,6,14,30,IST,30,187
2009-07-06 15:00:00+01:00,2009-07-06,2009,7,6,15,0,IST,31,187
2009-07-06 15:30:00+01:00,2009-07-06,2009,7,6,15,30,IST,32,187
2009-07-06 16:00:00+01:00,2009-07-06,2009,7,6,16,0,IST,33,187
2009-07-06 16:30:00+01:00,2009-07-06,2009,7,6,16,30,IST,34,187
2009-07-06 17:00:00+01:00,2009-07-06,2009,7,6,17,0,IST,35,187
2009-07-06 17:30:00+01:00,2009-07-06,2009,7,6,17,30,IST,36,187
2009-07-06 18:00:00+01:00,2009-07-06,2009,7,6,18,0,IST,37,187
2009-07-06 18:30:00+01:00,2009-07-06,2009,7,6,18,30,IST,38,187
2009-07-06 19:00:00+01:00,2009-07-06,2009,7,6,19,0,IST,39,187
2009-07-06 19:30:00+01:00,2009-07-06,2009,7,6,19,30,IST,40,187
2009-07-06 20:00:00+01:00,2009-07-06,2009,7,6,20,0,IST,41,187
2009-07-06 20:30:00+01:00,2009-07-06,2009,7,6,20,30,IST,42,187
2009-07-06 21:00:00+01:00,2009-07-06,2009,7,6,21,0,IST,43,187
2009-07-06 21:30:00+01:00,2009-07-06,2009,7,6,21,30,IST,44,187
2009-07-06 22:00:00+01:00,2009-07-06,2009,7,6,22,0,IST,45,187
2009-07-06 22:30:00+01:00,2009-07-06,2009,7,6,22,30,IST,46,187
2009-07-06 23:00:00+01:00,2009-07-06,2009,7,6,23,0,IST,47,187
2009-07-06 23:30:00+01:00,2009-07-06,2009,7,6,23,30,IST,48,187
2009-07-07 00:00:00+01:00,2009-07-07,2009,7,7,0,0,IST,1,188
2009-07-07 00:30:00+01:00,2009-07-07,2009,7,7,0,30,IST,2,188
2009-07-07 01:00:00+01:00,2009-07-07,2009,7,7,1,0,IST,3,188
2009-07-07 01:30:00+01:00,2009-07-07,2009,7,7,1,30,IST,4,188
2009-07-07 02:00:00+01:00,2009-07-07,2009,7,7,2,0,IST,5,188
2009-07-07 02:30:00+01:00,2009-07-07,2009,7,7,2,30,IST,6,188
2009-07-07 03:00:00+01:00,2009-07-07,2009,7,7,3,0,IST,7,188
2009-07-07 03:30:00+01:00,2009-07-07,2009,7,7,3,30,IST,8,188
2009-07-07 04:00:00+01:00,2009-07-07,2009,7,7,4,0,IST,9,188
2009-07-07 04:30:00+01:00,2009-07-07,2009,7,7,4,30,IST,10,188
2009-07-07 05:00:00+01:00,2009-07-07,2009,7,7,5,0,IST,11,188
2009-07-07 05:30:00+01:00,2009-07-07,2009,7,7,5,30,IST,12,188
2009-07-07 06:00:00+01:00,2009-07-07,2009,7,7,6,0,IST,13,188
2009-07-07 06:30:00+01:00,2009-07-07,2009,7,7,6,30,IST,14,188
2009-07-07 07:00:00+01:00,2009-07-07,2009,7,7,7,0,IST,15,188
2009-07-07 07:30:00+01:00,2009-07-07,2009,7,7,7,30,IST,16,188
2009-07-07 08:00:00+01:00,2009-07-07,2009,7,7,8,0,IST,17,188
2009-07-07 08:30:00+01:00,2009-07-07,2009,7,7,8,30,IST,18,188
2009-07-07 09:00:00+01:00,2009-07-07,2009,7,7,9,0,IST,19,188
2009-07-07 09:30:00+01:00,2009-07-07,2009,7,7,9,30,IST,20,188
2009-07-07 10:00:00+01:00,2009-07-07,2009,7,7,10,0,IST,21,188
2009-07-07 10:30:00+01:00,2009-07-07,2009,7,7,10,30,IST,22,188
2009-07-07 11:00:00+01:00,2009-07-07,2009,7,7,11,0,IST,23,188
2009-07-07 11:30:00+01:00,2009-07-07,2009,7,7,11,30,IST,24,188
2009-07-07 12:00:00+01:00,2009-07-07,2009,7,7,12,0,IST,25,188
2009-07-07 12:30:00+01:00,2009-07-07,2009,7,7,12,30,IST,26,188
2009-07-07 13:00:00+01:00,2009-07-07,2009,7,7,13,0,IST,27,188
2009-07-07 13:30:00+01:00,2009-07-07,2009,7,7,13,30,IST,28,188
2009-07-07 14:00:00+01:00,2009-07-07,2009,7,7,14,0,IST,29,188
2009-07-07 14:30:00+01:00,2009-07-07,2009,7,7,14,30,IST,30,188
2009-07-07 15:00:00+01:00,2009-07-07,2009,7,7,15,0,IST,31,188
2009-07-07 15:30:00+01:00,2009-07-07,2009,7,7,15,30,IST,32,188
2009-07-07 16:00:00+01:00,2009-07-07,2009,7,7,16,0,IST,33,188
2009-07-07 16:30:00+01:00,2009-07-07,2009,7,7,16,30,IST,34,188
2009-07-07 17:00:00+01:00,2009-07-07,2009,7,7,17,0,IST,35,188
2009-07-07 17:30:00+01:00,2009-07-07,2009,7,7,17,30,IST,36,188
2009-07-07 18:00:00+01:00,2009-07-07,2009,7,7,18,0,IST,37,188
2009-07-07 18:30:00+01:00,2009-07-07,2009,7,7,18,30,IST,38,188
2009-07-07 19:00:00+01:00,2009-07-07,2009,7,7,19,0,IST,39,188
2009-07-07 19:30:00+01:00,2009-07-07,2009,7,7,19,30,IST,40,188
2009-07-07 20:00:00+01:00,2009-07-07,2009,7,7,20,0,IST,41,188
2009-07-07 20:30:00+01:00,2009-07-07,2009,7,7,20,30,IST,42,188
2009-07-07 21:00:00+01:00,2009-07-07,2009,7,7,21,0,IST,43,188
2009-07-07 21:30:00+01:00,2009-07-07,2009,7,7,21,30,IST,44,188
2009-07-07 22:00:00+01:00,2009-07-07,2009,7,7,22,0,IST,45,188
2009-07-07 22:30:00+01:00,2009-07-07,2009,7,7,22,30,IST,46,188
2009-07-07 23:00:00+01:00,2009-07-07,2009,7,7,23,0,IST,47,188
2009-07-07 23:30:00+01:00,2009-07-07,2009,7,7,23,30,IST,48,188
2009-07-08 00:00:00+01:00,2009-07-08,2009,7,8,0,0,IST,1,189
2009-07-08 00:30:00+01:00,2009-07-08,2009,7,8,0,30,IST,2,189
2009-07-08 01:00:00+01:00,2009-07-08,2009,7,8,1,0,IST,3,189
2009-07-08 01:30:00+01:00,2009-07-08,2009,7,8,1,30,IST,4,189
2009-07-08 02:00:00+01:00,2009-07-08,2009,7,8,2,0,IST,5,189
2009-07-08 02:30:00+01:00,2009-07-08,2009,7,8,2,30,IST,6,189
2009-07-08 03:00:00+01:00,2009-07-08,2009,7,8,3,0,IST,7,189
2009-07-08 03:30:00+01:00,2009-07-08,2009,7,8,3,30,IST,8,189
2009-07-08 04:00:00+01:00,2009-07-08,2009,7,8,4,0,IST,9,189
2009-07-08 04:30:00+01:00,2009-07-08,2009,7,8,4,30,IST,10,189
2009-07-08 05:00:00+01:00,2009-07-08,2009,7,8,5,0,IST,11,189
2009-07-08 05:30:00+01:00,2009-07-08,2009,7,8,5,30,IST,12,189
2009-07-08 06:00:00+01:00,2009-07-08,2009,7,8,6,0,IST,13,189
2009-07-08 06:30:00+01:00,2009-07-08,2009,7,8,6,30,IST,14,189
2009-07-08 07:00:00+01:00,2009-07-08,2009,7,8,7,0,IST,15,189
