ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,D_200_2,D_300_2,D_300_3,D_300_4,D_300_5,D_300_6,D_300_7,D_310_2,D_310_3,D_310_4,D_310_5,D_310_6,D_310_7,D_405_2,D_401_2,D_401_3,D_401_4,D_401_5,D_401_6
3036,B,3,464.61399999999986,439.4195000000002,511.8604999999994,458.55799999999954,446.0840000000003,406.01099999999997,358.18600000000015,374.7070000000001,335.6125000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,E,E,400.0865,238.11100000000027,277.68999999999977,360.68050000000045,357.26549999999963,300.2019999999999,256.5799999999996,251.26100000000025,49.62400000000014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3050,E,E,388.63649999999996,366.77249999999987,414.3225000000001,387.4279999999994,376.55349999999976,420.4939999999998,386.19650000000024,500.2874999999998,436.4564999999991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3052,E,E,702.2425000000005,587.654999999999,628.3029999999992,542.269,504.501,557.5749999999995,439.8489999999999,510.6070000000002,482.0389999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3055,E,E,255.29599999999982,274.2969999999998,297.2094999999992,304.3814999999999,347.95800000000025,334.91599999999966,301.72100000000006,302.86199999999945,257.3909999999995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3059,E,E,344.4474999999998,386.7434999999997,421.2724999999997,383.0950000000001,410.15949999999964,362.0520000000006,382.76650000000006,383.93300000000005,358.3909999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3061,E,E,498.6355000000004,496.46649999999926,525.1070000000004,553.5685000000001,618.5610000000006,514.3515,382.4039999999997,328.6990000000002,353.47400000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3066,B,3,212.1719999999999,418.98249999999985,477.4029999999999,495.48049999999836,539.2275000000008,500.89950000000016,505.70449999999977,479.27049999999963,417.2050000000006,,,,,,,,,,,,,,,,,,,
3077,E,E,373.82749999999953,435.48600000000084,624.1395000000001,823.7385000000005,983.1175000000003,813.1440000000005,942.1014999999995,926.5359999999997,660.9154999999989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3080,E,E,547.7080000000002,542.4329999999997,593.3485,635.703,679.6130000000009,690.4600000000004,593.9154999999995,615.7484999999995,624.2859999999982,,,,,,,,,,,,,,,,,,,
3087,E,E,423.9940000000005,363.26050000000043,527.519,582.6155,663.4385000000004,621.5635,576.0729999999996,561.3389999999998,427.3369999999999,,,,,,,,,,,,,,,,,,,
3091,E,E,245.04549999999998,285.2555000000001,298.0544999999998,306.4694999999999,337.482,346.151000000001,283.96500000000026,287.92800000000034,260.7120000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3098,E,E,691.1575000000007,759.3404999999992,813.5220000000005,803.3745000000008,884.4434999999996,952.8890000000002,737.6374999999995,767.5490000000004,700.9715000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3105,E,E,373.54250000000025,356.8585000000008,360.1705000000004,343.62049999999994,404.1120000000005,431.93200000000036,305.4760000000009,321.40850000000074,288.6165000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3110,E,E,188.7325000000001,169.9005000000001,196.4824999999997,194.77199999999985,242.78649999999968,258.7340000000001,189.80600000000004,180.8220000000003,136.08100000000016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3111,E,E,119.33650000000019,127.13500000000023,173.04850000000033,280.37500000000034,350.0875000000004,323.8990000000008,277.37550000000016,310.9179999999998,194.27350000000024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3120,E,E,42.67600000000018,48.49150000000035,51.78000000000023,72.38300000000018,95.81749999999968,78.62750000000027,67.68550000000029,50.37600000000035,48.51700000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3124,E,E,207.8540000000005,190.9390000000004,196.33449999999988,205.60750000000007,304.51999999999936,377.8304999999996,306.6020000000007,219.02900000000034,200.64900000000006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3144,E,E,487.3870000000007,422.3414999999995,495.46650000000017,514.2244999999997,623.8824999999999,604.3740000000001,525.376500000001,564.6134999999998,512.9524999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3146,B,3,184.10599999999943,202.59700000000038,250.98449999999966,295.2655000000003,319.4639999999988,268.12400000000014,227.7949999999998,222.05899999999912,163.50249999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3152,E,E,333.71099999999956,282.60400000000055,306.2309999999999,364.49499999999995,402.7230000000003,402.41450000000054,339.2094999999997,390.38499999999914,359.8694999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3165,E,E,85.27699999999999,190.1694999999997,162.0535000000001,167.92900000000003,163.31199999999953,199.32349999999974,188.0085000000003,145.07599999999945,174.5480000000001,,,,,,,,,,,,,,,,,,,
3168,E,E,405.6780000000009,468.7220000000001,583.5734999999993,678.0930000000014,734.1550000000008,747.6960000000009,655.7250000000007,649.0830000000009,559.6920000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3177,E,E,241.32950000000022,255.41900000000024,230.53800000000035,251.32699999999969,285.28450000000026,269.84449999999987,233.40750000000028,252.9320000000001,224.20499999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3178,E,E,284.21749999999935,266.0264999999997,278.6420000000004,342.8080000000005,396.3039999999997,446.52599999999995,342.3595000000004,381.2955000000005,265.5235000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3180,E,E,149.6919999999999,155.06049999999985,147.27750000000023,130.68300000000016,160.69649999999987,156.1905000000002,131.15400000000042,129.6505000000001,146.33849999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3184,E,E,322.21299999999945,322.716,401.5150000000001,459.79649999999987,464.19399999999985,497.64199999999977,406.6424999999994,461.72799999999955,390.3214999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3211,E,E,140.11050000000014,146.5809999999996,225.14850000000044,266.4409999999999,373.48549999999994,498.98199999999974,443.3834999999997,386.11199999999985,42.806500000000064,,,,,,,,,,,,,,,,,,,
3217,E,E,191.304,224.19550000000012,254.81800000000038,419.12900000000093,459.88299999999987,699.8459999999998,461.68950000000046,459.5729999999989,302.5115000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3221,E,E,271.90950000000004,258.7885000000003,463.7585000000002,410.1689999999993,270.7845000000009,347.3884999999997,400.0780000000002,498.27050000000025,363.28999999999985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3232,E,E,263.49650000000025,270.3140000000003,302.8015000000002,302.72799999999995,348.0964999999997,380.2230000000004,275.2045000000003,285.0179999999999,258.59699999999975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3234,E,E,232.93400000000028,275.6000000000002,121.34250000000023,423.7955000000001,399.9964999999998,488.4810000000002,337.4024999999998,256.22300000000024,301.0085000000009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3245,E,E,506.30749999999927,494.3574999999999,500.28600000000074,467.6505,621.3804999999991,766.2164999999992,466.81950000000074,496.59100000000046,467.7134999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3246,E,E,191.43250000000003,177.49299999999988,313.2684999999997,302.3140000000003,514.8300000000002,430.298999999999,356.553,313.0609999999999,175.24249999999964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3262,E,E,578.8250000000006,433.25450000000006,667.7064999999998,638.0690000000011,792.1704999999995,852.0214999999998,745.0684999999986,625.4334999999994,575.2300000000005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3281,E,E,454.2214999999991,432.3315000000011,492.9095000000005,506.32900000000103,573.9354999999998,550.3880000000005,508.9739999999994,484.5784999999996,415.8404999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3293,E,E,470.5475000000003,540.9380000000009,626.6780000000008,676.5600000000017,752.7069999999998,720.7914999999998,605.2355000000001,662.4454999999999,586.3754999999986,,,,,,,,,,,,,,,,,,,
3295,E,E,410.00749999999977,346.6654999999996,403.39150000000086,434.0510000000001,468.6894999999999,456.4549999999997,439.74750000000046,468.7975000000002,405.5364999999997,,,,,,,,,,,,,,,,,,,
3302,E,E,191.31699999999935,160.5005000000002,185.8295000000003,189.65300000000045,289.8494999999998,183.23199999999954,195.02850000000018,181.3410000000003,138.98050000000052,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3306,E,E,305.22849999999966,471.79099999999966,530.7234999999993,564.9725000000002,588.1015000000002,612.4484999999987,522.7110000000006,510.52449999999976,483.75799999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3314,E,E,516.4055000000002,448.1759999999994,433.1529999999999,407.869,483.087,473.2820000000002,381.48299999999904,330.2274999999981,314.78549999999973,,,,,,,,,,,,,,,,,,,
3326,E,E,204.1274999999999,271.7904999999999,325.8039999999995,339.44199999999967,403.6589999999995,368.3190000000007,269.02250000000015,280.907,271.58999999999986,,,,,,,,,,,,,,,,,,,
3333,E,E,221.968,221.44100000000012,267.93950000000063,289.32700000000034,244.05499999999972,485.4865000000002,231.68450000000004,241.85150000000021,208.23950000000005,,,,,,,,,,,,,,,,,,,
3335,E,E,146.74000000000012,159.3045,180.02549999999945,173.17450000000022,245.90500000000037,231.48650000000012,193.4510000000002,201.60600000000036,167.24650000000025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3337,E,E,363.53950000000026,389.3469999999999,409.8709999999997,586.0695000000006,830.1330000000008,950.4894999999991,705.4114999999997,707.5769999999993,379.59799999999973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3339,E,E,383.19400000000013,370.3495000000009,341.6749999999998,486.5954999999999,681.7924999999996,564.1620000000004,482.2915000000002,585.3569999999995,489.97550000000047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,E,E,255.73150000000015,257.87999999999977,232.34350000000026,253.7864999999999,257.88450000000023,251.4474999999999,191.25799999999998,234.39949999999962,213.7669999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3355,E,E,215.51100000000002,216.23900000000052,248.66950000000003,225.56950000000003,276.6315000000003,225.03650000000053,173.7354999999998,209.81500000000023,223.72550000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3358,E,E,471.2950000000003,483.03200000000044,539.5170000000006,509.1935000000004,554.4704999999993,468.14449999999954,464.5699999999996,455.08200000000033,427.86550000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3367,E,E,374.85450000000014,317.9494999999993,362.7564999999998,355.5094999999997,406.01849999999945,412.7509999999999,248.89700000000013,300.80200000000025,284.8595000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3371,E,E,545.4645000000002,402.2530000000013,574.0015000000013,488.26150000000035,577.6659999999996,549.4805,513.2149999999999,657.1465,622.3120000000004,,,,,,,,,,,,,,,,,,,
3386,B,3,114.03849999999997,126.13900000000014,122.82349999999947,152.70399999999967,156.15350000000015,180.48950000000005,179.22949999999983,357.3635,265.2480000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3387,E,E,641.3540000000005,852.2120000000006,747.8649999999999,1021.8560000000027,1409.2280000000012,1412.0634999999993,959.3700000000002,887.7490000000015,951.2794999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3393,E,E,163.58649999999997,166.7310000000003,186.69099999999972,162.04600000000082,160.83050000000014,182.02900000000008,156.93949999999975,234.3975000000005,169.4865000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3397,E,E,435.9819999999996,362.12349999999986,337.11049999999983,341.5420000000003,431.4805000000007,335.60049999999995,378.4215,370.4084999999998,274.63049999999976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,E,E,278.2679999999996,256.776,284.2855000000003,474.6429999999994,327.9794999999998,305.5904999999997,273.0689999999997,293.39100000000036,307.2209999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3420,B,3,181.89699999999993,144.7575000000001,175.9224999999998,192.4149999999999,202.90100000000027,199.41799999999955,177.69999999999973,180.59149999999977,161.63250000000045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3435,E,E,216.9369999999999,202.38450000000051,255.1095000000007,268.9175000000002,393.1695000000002,274.4985000000001,218.51950000000005,222.78199999999973,190.75600000000026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3436,E,E,676.3785000000007,763.4510000000005,737.8614999999994,579.6624999999996,493.98249999999945,492.7895000000002,432.9910000000003,341.30499999999904,442.2595000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3437,E,E,440.9814999999996,418.0685000000001,455.3784999999994,421.52900000000005,516.4769999999996,550.1329999999997,435.7714999999999,458.75900000000036,407.19500000000033,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3443,E,E,236.58200000000008,275.16450000000015,278.2189999999999,323.28349999999995,353.34400000000056,313.673,243.91850000000002,262.6860000000002,197.48049999999978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3444,E,E,248.33399999999997,209.0345,229.3364999999999,219.47899999999973,228.309,306.40750000000065,211.41050000000016,249.70300000000012,247.9604999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,E,E,458.9994999999999,503.7534999999997,658.9320000000012,664.3960000000004,736.2769999999997,644.4959999999988,551.9859999999984,566.9,410.366999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3453,E,E,537.1014999999999,495.3464999999997,508.83099999999985,523.2555000000009,635.0619999999984,662.4710000000001,465.03500000000065,535.5814999999991,468.6159999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3458,E,E,115.24949999999997,93.75049999999987,93.9244999999996,166.81750000000034,251.8845000000003,255.57299999999987,205.8624999999997,201.48899999999992,147.40750000000074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3465,E,E,478.5109999999994,408.20350000000013,568.3009999999994,605.3969999999991,654.7894999999993,743.6370000000011,664.5455000000009,582.649,476.22400000000016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3469,B,3,400.47950000000037,539.7525000000007,478.9044999999999,372.3005000000002,458.04700000000025,461.41249999999997,424.37849999999924,564.8274999999992,509.52899999999926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3474,E,E,166.07800000000032,260.7694999999997,304.91550000000024,292.87350000000015,289.85549999999944,287.6385000000005,244.1650000000003,264.2519999999999,241.81200000000013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3484,B,3,325.5490000000004,424.7880000000008,467.52749999999935,465.8950000000006,578.719000000001,488.02200000000033,400.48049999999967,494.02250000000004,426.8360000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3495,E,E,519.1909999999989,446.1240000000001,524.5034999999996,570.2115000000008,634.6960000000003,625.6069999999988,562.1649999999996,515.8240000000003,472.13049999999936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3496,E,E,261.4650000000002,241.52199999999976,300.2064999999999,332.4905000000002,323.8335000000003,371.65299999999996,321.37200000000075,284.6354999999998,215.0159999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3503,E,E,378.51099999999934,324.2635000000002,390.46599999999995,382.29800000000034,397.4110000000002,389.7875000000001,323.16749999999973,309.9400000000003,334.4629999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,B,3,204.22050000000002,189.34999999999997,207.9210000000002,249.963,272.971,218.18400000000014,175.84099999999998,181.89350000000002,192.1434999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3518,E,E,215.98499999999987,214.69449999999995,227.23400000000004,251.8494999999997,337.0855000000002,274.1889999999995,245.6679999999996,262.6409999999995,178.32100000000057,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3522,E,E,304.44349999999986,259.35500000000013,274.0399999999994,287.7005000000004,362.56950000000074,320.3650000000004,281.33000000000044,271.3179999999999,280.2534999999992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3523,E,E,352.12450000000024,349.8079999999997,390.48,438.9305000000001,602.367,565.1939999999997,448.7184999999997,427.97249999999997,356.1230000000005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3526,E,E,173.19699999999997,205.56649999999914,209.59550000000007,197.43499999999955,211.71949999999975,183.31850000000017,151.80049999999997,182.28749999999985,174.6509999999995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3527,B,3,426.3315000000003,467.69300000000004,450.1764999999994,451.134999999999,411.625,560.8854999999994,368.3335000000002,414.0060000000004,386.56400000000036,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3534,E,E,340.40450000000004,316.85100000000074,382.7230000000002,387.07699999999977,498.3470000000001,467.86549999999977,396.40149999999966,350.51750000000004,303.8639999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3536,E,E,525.9039999999994,608.2440000000003,507.65900000000045,474.60600000000005,738.5169999999985,584.0740000000003,616.6084999999999,678.1625000000008,572.7930000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3539,E,E,242.04800000000017,253.29900000000026,278.83950000000016,311.702,409.24899999999985,342.8230000000001,322.7379999999996,351.28350000000074,247.32200000000054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3545,E,E,601.6575000000007,611.4285000000002,616.5139999999992,324.65850000000046,734.0134999999995,613.0830000000009,520.4979999999996,645.2275000000001,591.3845000000009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3546,E,E,178.35749999999996,179.8509999999996,216.9349999999997,236.83849999999867,288.6799999999994,231.21749999999918,200.30799999999903,236.7919999999999,190.18750000000043,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3551,E,E,458.58549999999906,393.3404999999995,517.9864999999999,537.5949999999992,599.2644999999993,615.6570000000004,469.0785000000003,582.0414999999997,524.4679999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3558,E,E,486.04549999999904,285.99900000000065,382.0504999999999,448.0929999999991,465.89249999999953,476.4739999999993,446.4095,431.2739999999996,408.87650000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3577,E,E,254.6284999999997,317.8030000000008,466.53899999999913,498.3920000000001,393.3704999999901,573.6220000000008,575.4274999999998,398.14750000000026,279.546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3578,E,E,36.159499999999994,82.93949999999998,616.7929999999992,533.5804999999997,746.0810000000006,535.4629999999994,469.6524999999996,483.1189999999989,444.7339999999995,,,,,,,,,,,,,,,,,,,
3589,E,E,79.5260000000002,76.40150000000017,85.82500000000013,90.31350000000005,113.49749999999982,101.78549999999981,88.33900000000008,87.80649999999996,85.72699999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3593,E,E,455.37000000000023,277.57450000000006,301.6565000000002,357.64500000000055,339.2200000000005,373.69050000000055,343.5455000000001,345.49800000000005,347.00700000000063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3594,E,E,55.04849999999992,36.71150000000009,34.744000000000106,29.668499999999963,28.384999999999938,29.147499999999937,21.668999999999993,28.184500000000007,29.95750000000014,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3595,E,E,557.1700000000003,514.2990000000003,597.0715000000009,610.3219999999984,750.6964999999987,562.1220000000001,471.4174999999997,406.44999999999965,405.39800000000076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3596,E,E,407.17200000000065,319.9060000000001,497.0389999999995,559.2719999999999,637.5315000000013,677.767499999999,555.3704999999994,567.7844999999995,383.4854999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3600,E,E,174.6895000000001,164.85450000000012,170.26200000000017,194.88550000000032,230.86750000000026,245.04450000000082,172.91599999999974,170.53700000000006,147.21800000000013,,,,,,,,,,,,,,,,,,,
3609,E,E,130.96949999999998,123.97199999999994,179.58300000000006,229.19900000000064,364.8765000000003,438.28950000000043,332.66500000000013,302.30299999999977,172.23449999999974,,,,,,,,,,,,,,,,,,,
